column_name,data_type,ordinal_position
_dbt_source_relation,STRING,1
phone_id,INT64,2
utc_created_at,TIMESTAMP,3
utc_updated_at,TIMESTAMP,4
vendor_unique_user_id,STRING,5
user_id,INT64,6
raw_phone_type,STRING,7
phone_type,STRING,8
raw_phone_number,STRING,9
phone_number,STRING,10
phone_source,STRING,11
normalized_phone_number,STRING,12
source_schema,STRING,13
source_table,STRING,14
vendor,STRING,15
vendor_unique_phone_id,STRING,16
data_owner_id,INT64,17
data_owner_code,STRING,18
