column_name,data_type,is_nullable,ordinal_position
_dbt_source_relation,STRING,true,1
id,INT64,true,2
group_id,INT64,true,3
target_url,STRING,true,4
name,STRING,true,5
status,INT64,true,6
utc_created_at,TIMESTAMP,true,7
utc_updated_at,TIMESTAMP,true,8
source_schema,STRING,true,9
source_table,STRING,true,10
vendor,STRING,true,11
segment_by_key,STRING,true,12
vendor_unique_webhook_id,STRING,true,13
data_owner_id,INT64,true,14
data_owner_code,STRING,true,15
